"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Arrival","Regional","2015-09-11",11.72,348
"Arrival","Regional","2015-09-12",18.36,233
"Arrival","Regional","2015-09-13",3.45,258
"Arrival","Regional","2015-09-14",2.57,350
"Arrival","Regional","2015-09-15",2.49,334
"Arrival","Regional","2015-09-16",6.13,332
"Arrival","Regional","2015-09-17",2.76,372
"Arrival","Regional","2015-09-18",4.57,376
"Arrival","Regional","2015-09-19",8.62,248
"Arrival","Regional","2015-09-20",6.61,233
"Arrival","Regional","2015-09-21",4.51,359
"Arrival","Regional","2015-09-22",8.07,318
"Arrival","Regional","2015-09-23",7.02,307
"Arrival","Regional","2015-09-24",4.25,357
"Arrival","Regional","2015-09-25",8.49,346
"Arrival","Regional","2015-09-26",7.43,251
"Arrival","Regional","2015-09-27",6.86,242
"Arrival","Regional","2015-09-28",10.94,335
"Arrival","Regional","2015-09-29",4.94,325
"Arrival","Regional","2015-09-30",12.35,323
"Arrival","Regional","2015-10-01",8.09,339
"Arrival","Regional","2015-10-02",7.66,368
"Arrival","Regional","2015-10-03",12.83,242
"Arrival","Regional","2015-10-04",4.43,267
"Arrival","Regional","2015-10-05",8.68,341
"Arrival","Regional","2015-10-06",3.92,333
"Arrival","Regional","2015-10-07",5.8,352
"Arrival","Regional","2015-10-08",5.57,328
"Arrival","Regional","2015-10-09",5.91,371
"Arrival","Regional","2015-10-10",12.09,242
"Arrival","Regional","2015-10-11",4.66,207
"Arrival","Regional","2015-10-12",6.83,311
"Arrival","Regional","2015-10-13",4.28,352
"Arrival","Regional","2015-10-14",7.09,331
"Arrival","Regional","2015-10-15",6.13,351
"Arrival","Regional","2015-10-16",5.44,356
"Arrival","Regional","2015-10-17",9.75,242
"Arrival","Regional","2015-10-18",4.05,256
"Arrival","Regional","2015-10-19",4.85,347
"Arrival","Regional","2015-10-20",4.84,329
"Arrival","Regional","2015-10-21",6.37,334
"Arrival","Regional","2015-10-22",11.57,341
"Arrival","Regional","2015-10-23",12.08,352
"Arrival","Regional","2015-10-24",5.44,240
"Arrival","Regional","2015-10-25",3.69,221
"Arrival","Regional","2015-10-26",7.8,333
"Arrival","Regional","2015-10-27",9.71,323
"Arrival","Regional","2015-10-28",11.25,352
"Arrival","Regional","2015-10-29",5.94,347
"Arrival","Regional","2015-10-30",7.16,356
"Arrival","Regional","2015-10-31",1.98,224
"Arrival","Regional","2015-11-01",3.09,201
"Arrival","Regional","2015-11-02",5.46,293
"Arrival","Regional","2015-11-03",8.67,340
"Arrival","Regional","2015-11-04",6.74,345
"Arrival","Regional","2015-11-05",7.67,352
"Arrival","Regional","2015-11-06",6.23,355
"Arrival","Regional","2015-11-07",4.7,251
"Arrival","Regional","2015-11-08",3.77,246
"Arrival","Regional","2015-11-09",4.56,348
"Arrival","Regional","2015-11-10",14.28,325
"Arrival","Regional","2015-11-11",7.92,332
"Arrival","Regional","2015-11-12",5.96,339
"Arrival","Regional","2015-11-13",4.78,345
"Arrival","Regional","2015-11-14",8.45,253
"Arrival","Regional","2015-11-15",7.96,246
"Arrival","Regional","2015-11-16",3.98,385
"Arrival","Regional","2015-11-17",3.28,341
"Arrival","Regional","2015-11-18",4.28,362
"Arrival","Regional","2015-11-19",7.25,359
"Arrival","Regional","2015-11-20",7.21,346
"Arrival","Regional","2015-11-21",0.94,249
"Arrival","Regional","2015-11-22",1.04,260
"Arrival","Regional","2015-11-23",4.98,369
"Arrival","Regional","2015-11-24",4.27,372
"Arrival","Regional","2015-11-25",1.95,372
"Arrival","Regional","2015-11-26",2.98,384
"Arrival","Regional","2015-11-27",1.95,383
"Arrival","Regional","2015-11-28",2.66,264
"Arrival","Regional","2015-11-29",4.89,261
"Arrival","Regional","2015-11-30",9.35,367
"Arrival","Regional","2015-12-01",5.81,332
"Arrival","Regional","2015-12-02",11.65,323
"Arrival","Regional","2015-12-03",14.1,336
"Arrival","Regional","2015-12-04",11.14,338
"Arrival","Regional","2015-12-05",10.8,254
"Arrival","Regional","2015-12-06",9.42,262
"Arrival","Regional","2015-12-07",9.97,346
"Arrival","Regional","2015-12-08",5.68,324
"Arrival","Regional","2015-12-09",9.36,346
"Arrival","Regional","2015-12-10",12.69,346
"Arrival","Regional","2015-12-11",9.45,358
"Arrival","Regional","2015-12-12",16.02,241
"Arrival","Regional","2015-12-13",11.07,228
"Arrival","Regional","2015-12-14",11.61,345
"Arrival","Regional","2015-12-15",13.54,345
"Arrival","Regional","2015-12-16",9.51,382
"Arrival","Regional","2015-12-17",6.97,380
"Arrival","Regional","2015-12-18",11.61,401
"Arrival","Regional","2015-12-19",7.89,313
"Arrival","Regional","2015-12-20",5.6,286
"Arrival","Regional","2015-12-21",12.89,384
"Arrival","Regional","2015-12-22",18.23,371
"Arrival","Regional","2015-12-23",6.58,365
"Arrival","Regional","2015-12-24",7.18,254
"Arrival","Regional","2015-12-25",7.59,247
"Arrival","Regional","2015-12-26",13.11,215
"Arrival","Regional","2015-12-27",1.25,247
"Arrival","Regional","2015-12-28",8.25,313
"Arrival","Regional","2015-12-29",11.97,300
"Arrival","Regional","2015-12-30",4.9,312
"Arrival","Regional","2015-12-31",4.65,269
"Arrival","Regional","2016-01-01",4.01,230
"Arrival","Regional","2016-01-02",5.62,216
"Arrival","Regional","2016-01-03",2.52,229
"Arrival","Regional","2016-01-04",5.82,315
"Arrival","Regional","2016-01-05",4.57,294
"Arrival","Regional","2016-01-06",5.69,322
"Arrival","Regional","2016-01-07",4.78,314
"Arrival","Regional","2016-01-08",8.15,306
"Arrival","Regional","2016-01-09",20.04,214
"Arrival","Regional","2016-01-10",17.92,220
"Arrival","Regional","2016-01-11",8.92,288
"Arrival","Regional","2016-01-12",13.16,279
"Arrival","Regional","2016-01-13",26.49,263
"Arrival","Regional","2016-01-14",12.68,300
"Arrival","Regional","2016-01-15",12.86,280
"Arrival","Regional","2016-01-16",27.44,201
"Arrival","Regional","2016-01-17",13.59,213
"Arrival","Regional","2016-01-18",14.39,279
"Arrival","Regional","2016-01-19",8.73,286
"Arrival","Regional","2016-01-20",8.59,280
"Arrival","Regional","2016-01-21",15.53,281
"Arrival","Regional","2016-01-22",11.71,293
"Arrival","Regional","2016-01-23",9.95,226
"Arrival","Regional","2016-01-24",11.1,205
"Arrival","Regional","2016-01-25",8.94,298
"Arrival","Regional","2016-01-26",8.94,291
"Arrival","Regional","2016-01-27",13.32,303
"Arrival","Regional","2016-01-28",4.63,317
"Arrival","Regional","2016-01-29",9.89,328
"Arrival","Regional","2016-01-30",10.53,236
"Arrival","Regional","2016-01-31",4.96,221
"Arrival","Regional","2016-02-01",10.4,295
"Arrival","Regional","2016-02-02",7.58,296
"Arrival","Regional","2016-02-03",15.88,294
"Arrival","Regional","2016-02-04",8.28,310
"Arrival","Regional","2016-02-05",8.03,297
"Arrival","Regional","2016-02-06",10.62,226
"Arrival","Regional","2016-02-07",0.15,175
"Arrival","Regional","2016-02-08",1.77,202
"Arrival","Regional","2016-02-09",1.92,231
"Arrival","Regional","2016-02-10",2.57,286
"Arrival","Regional","2016-02-11",7.16,290
"Arrival","Regional","2016-02-12",3.2,276
"Arrival","Regional","2016-02-13",2.22,223
"Arrival","Regional","2016-02-14",3.67,227
"Arrival","Regional","2016-02-15",12.36,326
"Arrival","Regional","2016-02-16",6.38,294
"Arrival","Regional","2016-02-17",18.41,285
"Arrival","Regional","2016-02-18",10.58,303
"Arrival","Regional","2016-02-19",13.95,294
"Arrival","Regional","2016-02-20",8.27,230
"Arrival","Regional","2016-02-21",3.88,210
"Arrival","Regional","2016-02-22",2.39,285
"Arrival","Regional","2016-02-23",5.94,304
"Arrival","Regional","2016-02-24",4.33,301
"Arrival","Regional","2016-02-25",2.35,290
"Arrival","Regional","2016-02-26",6.95,316
"Arrival","Regional","2016-02-27",4.95,224
"Arrival","Regional","2016-02-28",4.19,205
"Arrival","Regional","2016-02-29",3.98,295
"Arrival","Regional","2016-03-01",5.1,304
"Arrival","Regional","2016-03-02",8.32,260
"Arrival","Regional","2016-03-03",9.98,285
"Arrival","Regional","2016-03-04",11.2,303
"Arrival","Regional","2016-03-05",9.04,237
"Arrival","Regional","2016-03-06",3.56,214
"Arrival","Regional","2016-03-07",9.39,294
"Arrival","Regional","2016-03-08",6.44,285
"Arrival","Regional","2016-03-09",10.42,289
"Arrival","Regional","2016-03-10",9.75,307
"Arrival","Regional","2016-03-11",18.17,282
"Arrival","Regional","2016-03-12",5.37,104
"Arrival","Regional","2016-03-13",3.25,112
"Arrival","Regional","2016-03-14",6.84,182
"Arrival","Regional","2016-03-15",2.47,381
"Arrival","Regional","2016-03-16",6.43,317
"Arrival","Regional","2016-03-17",9.72,273
"Arrival","Regional","2016-03-18",5.89,314
"Arrival","Regional","2016-03-19",5.85,211
"Arrival","Regional","2016-03-20",-0.15,67
"Arrival","Regional","2016-03-21",2.38,285
"Arrival","Regional","2016-03-22",2.68,285
"Arrival","Regional","2016-03-23",3.55,287
"Arrival","Regional","2016-03-24",4.91,235
"Arrival","Regional","2016-03-25",7.83,230
"Arrival","Regional","2016-03-26",0.48,222
"Arrival","Regional","2016-03-27",-2.1,224
"Arrival","Regional","2016-03-28",7.93,324
"Arrival","Regional","2016-03-29",2.03,286
"Arrival","Regional","2016-03-30",4.29,301
"Arrival","Regional","2016-03-31",1.59,299
"Arrival","Regional","2016-04-01",2,307
"Arrival","Regional","2016-04-02",8.09,222
"Arrival","Regional","2016-04-03",2.04,220
"Arrival","Regional","2016-04-04",5.11,295
"Arrival","Regional","2016-04-05",1.41,267
"Arrival","Regional","2016-04-06",0.4,296
"Arrival","Regional","2016-04-07",1.87,284
"Arrival","Regional","2016-04-08",2.39,302
"Arrival","Regional","2016-04-09",2.24,216
"Arrival","Regional","2016-04-10",2.31,227
"Arrival","Regional","2016-04-11",1.56,300
"Arrival","Regional","2016-04-12",7.1,296
"Arrival","Regional","2016-04-13",1.03,284
"Arrival","Regional","2016-04-14",2.9,311
"Arrival","Regional","2016-04-15",8.67,295
"Arrival","Regional","2016-04-16",8.76,196
"Arrival","Regional","2016-04-17",1.07,220
"Arrival","Regional","2016-04-18",2.94,283
"Arrival","Regional","2016-04-19",1.09,279
"Arrival","Regional","2016-04-20",2.6,291
"Arrival","Regional","2016-04-21",4.81,244
"Arrival","Regional","2016-04-22",0.48,189
"Arrival","Regional","2016-04-23",1.8,168
"Arrival","Regional","2016-04-24",3.42,202
"Arrival","Regional","2016-04-25",4.1,301
"Arrival","Regional","2016-04-26",5.83,266
"Arrival","Regional","2016-04-27",3.8,291
"Arrival","Regional","2016-04-28",1.84,298
"Arrival","Regional","2016-04-29",1.95,324
"Arrival","Regional","2016-04-30",4.84,196
"Arrival","Regional","2016-05-01",-0.27,328
"Arrival","Regional","2016-05-02",0.02,435
"Arrival","Regional","2016-05-03",-0.71,415
"Arrival","Regional","2016-05-04",3.49,364
"Arrival","Regional","2016-05-05",0.5,402
"Arrival","Regional","2016-05-06",1.32,403
"Arrival","Regional","2016-05-07",0.76,296
"Arrival","Regional","2016-05-08",1.2,308
"Arrival","Regional","2016-05-09",0.97,405
"Arrival","Regional","2016-05-10",-0.26,364
"Arrival","Regional","2016-05-11",0.41,393
"Arrival","Regional","2016-05-12",0.48,400
"Arrival","Regional","2016-05-13",0.28,413
"Arrival","Regional","2016-05-14",-0.55,304
"Arrival","Regional","2016-05-15",-0.74,316
"Arrival","Regional","2016-05-16",9.82,382
"Arrival","Regional","2016-05-17",2.42,385
"Arrival","Regional","2016-05-18",1.99,373
"Arrival","Regional","2016-05-19",5.7,388
"Arrival","Regional","2016-05-20",1.92,421
"Arrival","Regional","2016-05-21",1.25,302
"Arrival","Regional","2016-05-22",1.04,300
"Arrival","Regional","2016-05-23",7.13,402
"Arrival","Regional","2016-05-24",2.13,354
"Arrival","Regional","2016-05-25",1.49,395
"Arrival","Regional","2016-05-26",2.15,359
"Arrival","Regional","2016-05-27",0.28,267
"Arrival","Regional","2016-05-28",0.95,211
"Arrival","Regional","2016-05-29",3.35,273
"Arrival","Regional","2016-05-30",4.42,406
"Arrival","Regional","2016-05-31",7.41,335
"Arrival","Regional","2016-06-01",5.29,364
"Arrival","Regional","2016-06-02",5.92,381
"Arrival","Regional","2016-06-03",5.36,395
"Arrival","Regional","2016-06-04",5.42,260
"Arrival","Regional","2016-06-05",3.31,280
"Arrival","Regional","2016-06-06",14.46,355
"Arrival","Regional","2016-06-07",10.12,360
"Arrival","Regional","2016-06-08",3.77,381
"Arrival","Regional","2016-06-09",8.65,388
"Arrival","Regional","2016-06-10",4.55,347
"Arrival","Regional","2016-06-11",2.23,266
"Arrival","Regional","2016-06-12",2.92,290
"Arrival","Regional","2016-06-13",6.2,389
"Arrival","Regional","2016-06-14",1.16,349
"Arrival","Regional","2016-06-15",7.82,368
"Arrival","Regional","2016-06-16",1.5,407
"Arrival","Regional","2016-06-17",2.55,398
"Arrival","Regional","2016-06-18",7.91,245
"Arrival","Regional","2016-06-19",2.27,279
"Arrival","Regional","2016-06-20",4.17,385
"Arrival","Regional","2016-06-21",2.96,371
"Arrival","Regional","2016-06-22",3.29,374
"Arrival","Regional","2016-06-23",12.27,279
"Arrival","Regional","2016-06-24",6.06,387
"Arrival","Regional","2016-06-25",6.08,264
"Arrival","Regional","2016-06-26",1.98,298
"Arrival","Regional","2016-06-27",8.26,386
"Arrival","Regional","2016-06-28",8.5,338
"Arrival","Regional","2016-06-29",5.48,360
"Arrival","Regional","2016-06-30",7.43,313
"Arrival","Regional","2016-07-01",2.52,386
"Arrival","Regional","2016-07-02",8.13,265
"Arrival","Regional","2016-07-03",1,271
"Arrival","Regional","2016-07-04",4.55,427
"Arrival","Regional","2016-07-05",3.98,347
"Arrival","Regional","2016-07-06",2.36,360
"Arrival","Regional","2016-07-07",3.19,387
"Arrival","Regional","2016-07-08",1.4,416
"Arrival","Regional","2016-07-09",4.65,278
"Arrival","Regional","2016-07-10",1.25,316
"Arrival","Regional","2016-07-11",4.04,384
"Arrival","Regional","2016-07-12",2.8,379
"Arrival","Regional","2016-07-13",1.72,417
"Arrival","Regional","2016-07-14",1.88,422
"Arrival","Regional","2016-07-15",2.68,399
"Arrival","Regional","2016-07-16",5.51,278
"Arrival","Regional","2016-07-17",6.25,311
"Arrival","Regional","2016-07-18",1.81,399
"Arrival","Regional","2016-07-19",0.85,375
"Arrival","Regional","2016-07-20",2.82,417
"Arrival","Regional","2016-07-21",2.04,391
"Arrival","Regional","2016-07-22",1.36,404
"Arrival","Regional","2016-07-23",0.5,264
"Arrival","Regional","2016-07-24",2.39,293
"Arrival","Regional","2016-07-25",1.38,415
"Arrival","Regional","2016-07-26",1.42,377
"Arrival","Regional","2016-07-27",1.14,413
"Arrival","Regional","2016-07-28",0.49,433
"Arrival","Regional","2016-07-29",2.79,408
"Arrival","Regional","2016-07-30",0.79,287
"Arrival","Regional","2016-07-31",1.03,305
"Arrival","Regional","2016-08-01",1.18,412
"Arrival","Regional","2016-08-02",2.99,371
"Arrival","Regional","2016-08-03",1.88,385
"Arrival","Regional","2016-08-04",1.04,386
"Arrival","Regional","2016-08-05",3.17,399
"Arrival","Regional","2016-08-06",1.18,297
"Arrival","Regional","2016-08-07",3.22,298
"Arrival","Regional","2016-08-08",0.36,401
"Arrival","Regional","2016-08-09",1.9,351
"Arrival","Regional","2016-08-10",1.5,367
"Arrival","Regional","2016-08-11",0.88,372
"Arrival","Regional","2016-08-12",1.98,369
"Arrival","Regional","2016-08-13",0.28,274
"Arrival","Regional","2016-08-14",1.36,297
"Arrival","Regional","2016-08-15",3.5,367
"Arrival","Regional","2016-08-16",0.85,348
"Arrival","Regional","2016-08-17",1.83,361
"Arrival","Regional","2016-08-18",0.18,377
"Arrival","Regional","2016-08-19",1.15,402
"Arrival","Regional","2016-08-20",2.23,275
"Arrival","Regional","2016-08-21",3.04,273
"Arrival","Regional","2016-08-22",1.34,341
"Arrival","Regional","2016-08-23",1.31,361
"Arrival","Regional","2016-08-24",2.63,332
"Arrival","Regional","2016-08-25",1.84,389
"Arrival","Regional","2016-08-26",4.3,382
"Arrival","Regional","2016-08-27",5.84,266
"Arrival","Regional","2016-08-28",1.73,277
"Arrival","Regional","2016-08-29",4.38,408
"Arrival","Regional","2016-08-30",5.69,349
"Arrival","Regional","2016-08-31",4.37,386
"Arrival","Regional","2016-09-01",8.02,396
"Arrival","Regional","2016-09-02",1.6,438
"Arrival","Regional","2016-09-03",0.42,297
"Arrival","Regional","2016-09-04",0.85,288
"Arrival","Regional","2016-09-05",2.04,400
